DID,Date,BW_REQUESTED
235038878,2024-10-12 17:40:00,194.034
235010148,2024-10-12 17:40:00,5172.15
235054776,2024-10-12 17:40:00,3925.42
235038367,2024-10-12 17:40:00,197.451
235039630,2024-10-12 17:40:00,0.01875
235010468,2024-10-12 17:45:00,0.050651
235054776,2024-10-12 17:45:00,2075.88
235039630,2024-10-12 17:45:00,0.019375
235010148,2024-10-12 17:45:00,3175.15
235038878,2024-10-12 17:45:00,51.0259
235038367,2024-10-12 17:45:00,780.659
235041021,2024-10-12 17:45:00,8785.67
235038589,2024-10-12 17:45:00,2431.83
235009876,2024-10-12 17:45:00,524.18
235038808,2024-10-12 17:45:00,3079.58
235038808,2024-10-12 17:50:00,11212.0
235039630,2024-10-12 17:50:00,0.01875
235009876,2024-10-12 17:50:00,1479.24
235010468,2024-10-12 17:50:00,0.0553125
235038589,2024-10-12 17:50:00,3385.59
235054776,2024-10-12 17:50:00,4577.09
235038367,2024-10-12 17:50:00,1879.22
235010148,2024-10-12 17:50:00,3712.05
235041021,2024-10-12 17:50:00,9407.18
235038878,2024-10-12 17:50:00,366.157
235054776,2024-10-12 17:55:00,7682.34
235039630,2024-10-12 17:55:00,0.01875
235010148,2024-10-12 17:55:00,2123.94
235038878,2024-10-12 17:55:00,30.2422
235041021,2024-10-12 17:55:00,7997.22
235038589,2024-10-12 17:55:00,6053.4
235009876,2024-10-12 17:55:00,2020.81
235038808,2024-10-12 17:55:00,8500.54
235010468,2024-10-12 17:55:00,0.107656
235038367,2024-10-12 17:55:00,615.15
235010468,2024-10-12 18:00:00,0.158542
235038589,2024-10-12 18:00:00,2639.63
235038808,2024-10-12 18:00:00,4846.92
235009876,2024-10-12 18:00:00,1199.2
235041021,2024-10-12 18:00:00,5933.05
235038878,2024-10-12 18:00:00,635.683
235010148,2024-10-12 18:00:00,2112.21
235039630,2024-10-12 18:00:00,0.019375
235054776,2024-10-12 18:00:00,6709.46
235038367,2024-10-12 18:00:00,11.8841
235010468,2024-10-12 18:05:00,0.032526
235038808,2024-10-12 18:05:00,3081.68
235009876,2024-10-12 18:05:00,4283.83
235038589,2024-10-12 18:05:00,1335.64
235041021,2024-10-12 18:05:00,9389.45
235038367,2024-10-12 18:05:00,10.8351
235010148,2024-10-12 18:05:00,1505.12
235039630,2024-10-12 18:05:00,0.01875
235054776,2024-10-12 18:05:00,6786.07
235038878,2024-10-12 18:05:00,3744.73
235041021,2024-10-12 18:10:00,21004.7
235038808,2024-10-12 18:10:00,44.0793
235009876,2024-10-12 18:10:00,1534.87
235038589,2024-10-12 18:10:00,974.606
235010468,2024-10-12 18:10:00,0.0333594
235038367,2024-10-12 18:10:00,12.9667
235010148,2024-10-12 18:10:00,2590.55
235039630,2024-10-12 18:10:00,0.021875
235054776,2024-10-12 18:10:00,4986.93
235038878,2024-10-12 18:10:00,3526.01
235010468,2024-10-12 18:15:00,0.0645833
235038808,2024-10-12 18:15:00,71.3597
235009876,2024-10-12 18:15:00,6804.19
235038589,2024-10-12 18:15:00,1139.12
235041021,2024-10-12 18:15:00,20350.8
235038878,2024-10-12 18:15:00,7181.19
235010148,2024-10-12 18:15:00,5772.52
235039630,2024-10-12 18:15:00,0.021875
235054776,2024-10-12 18:15:00,4509.15
235038367,2024-10-12 18:15:00,130.359
235038589,2024-10-12 18:20:00,1088.05
235010468,2024-10-12 18:20:00,0.257318
235038808,2024-10-12 18:20:00,44.9647
235009876,2024-10-12 18:20:00,6893.24
235041021,2024-10-12 18:20:00,13896.1
235038367,2024-10-12 18:20:00,12.7324
235038878,2024-10-12 18:20:00,6532.1
235010148,2024-10-12 18:20:00,12153.9
235039630,2024-10-12 18:20:00,0.02125
235054776,2024-10-12 18:20:00,12661.4
235010468,2024-10-12 18:25:00,0.0489844
235038808,2024-10-12 18:25:00,54.4823
235009876,2024-10-12 18:25:00,5815.94
235038589,2024-10-12 18:25:00,172.257
235041021,2024-10-12 18:25:00,20101.4
235038367,2024-10-12 18:25:00,11.5452
235038878,2024-10-12 18:25:00,7606.41
235010148,2024-10-12 18:25:00,16686.4
235039630,2024-10-12 18:25:00,0.02125
235054776,2024-10-12 18:25:00,14907.0
235038808,2024-10-12 18:30:00,276.876
235009876,2024-10-12 18:30:00,7129.22
235038589,2024-10-12 18:30:00,129.406
235041021,2024-10-12 18:30:00,12135.6
235010468,2024-10-12 18:30:00,1339.0
235038878,2024-10-12 18:30:00,6796.48
235010148,2024-10-12 18:30:00,13809.5
235039630,2024-10-12 18:30:00,0.02125
235054776,2024-10-12 18:30:00,11941.6
235038367,2024-10-12 18:30:00,13.2482
235010468,2024-10-12 18:35:00,1145.08
235038808,2024-10-12 18:35:00,1512.43
235009876,2024-10-12 18:35:00,9875.37
235038589,2024-10-12 18:35:00,54.0665
235041021,2024-10-12 18:35:00,13602.3
235038367,2024-10-12 18:35:00,194.715
235038878,2024-10-12 18:35:00,4783.26
235010148,2024-10-12 18:35:00,16877.0
235039630,2024-10-12 18:35:00,0.021875
235054776,2024-10-12 18:35:00,14027.0
235038808,2024-10-12 18:40:00,438.55
235009876,2024-10-12 18:40:00,6930.68
235038589,2024-10-12 18:40:00,73.7784
235041021,2024-10-12 18:40:00,19486.8
235010468,2024-10-12 18:40:00,16.6751
235038878,2024-10-12 18:40:00,8026.65
235010148,2024-10-12 18:40:00,17572.7
235039630,2024-10-12 18:40:00,0.02125
235054776,2024-10-12 18:40:00,9952.5
235038367,2024-10-12 18:40:00,452.431
235038808,2024-10-12 18:45:00,4688.7
235009876,2024-10-12 18:45:00,1789.21
235038589,2024-10-12 18:45:00,958.953
235041021,2024-10-12 18:45:00,23573.2
235010468,2024-10-12 18:45:00,0.808203
235038878,2024-10-12 18:45:00,9357.3
235010148,2024-10-12 18:45:00,18156.3
235039630,2024-10-12 18:45:00,0.021875
235054776,2024-10-12 18:45:00,18262.3
235038367,2024-10-12 18:45:00,6257.01
235010468,2024-10-12 18:50:00,0.414297
235038808,2024-10-12 18:50:00,1916.51
235009876,2024-10-12 18:50:00,12963.8
235038589,2024-10-12 18:50:00,5362.52
235041021,2024-10-12 18:50:00,24884.0
235038367,2024-10-12 18:50:00,4814.4
235010148,2024-10-12 18:50:00,10847.0
235039630,2024-10-12 18:50:00,0.02125
235054776,2024-10-12 18:50:00,23635.9
235038878,2024-10-12 18:50:00,14171.1
235038589,2024-10-12 18:55:00,17558.9
235038808,2024-10-12 18:55:00,6010.9
235009876,2024-10-12 18:55:00,8924.13
235041021,2024-10-12 18:55:00,38803.6
235010468,2024-10-12 18:55:00,0.591484
235038878,2024-10-12 18:55:00,20931.7
235010148,2024-10-12 18:55:00,20570.7
235039630,2024-10-12 18:55:00,0.02125
235054776,2024-10-12 18:55:00,27397.0
235038367,2024-10-12 18:55:00,21.3046
235010468,2024-10-12 19:00:00,0.805833
235038808,2024-10-12 19:00:00,60.5433
235009876,2024-10-12 19:00:00,5914.13
235038589,2024-10-12 19:00:00,6127.05
235041021,2024-10-12 19:00:00,37951.8
235038367,2024-10-12 19:00:00,16.5559
235038878,2024-10-12 19:00:00,11007.8
235010148,2024-10-12 19:00:00,27545.9
235039630,2024-10-12 19:00:00,0.021875
235054776,2024-10-12 19:00:00,27635.6
235010468,2024-10-12 19:05:00,0.431771
235038808,2024-10-12 19:05:00,860.735
235009876,2024-10-12 19:05:00,4897.1
235038589,2024-10-12 19:05:00,1461.95
235041021,2024-10-12 19:05:00,43238.7
235038367,2024-10-12 19:05:00,33.4487
235038878,2024-10-12 19:05:00,774.751
235010148,2024-10-12 19:05:00,12962.7
235039630,2024-10-12 19:05:00,0.020625
235054776,2024-10-12 19:05:00,27589.9
235010468,2024-10-12 19:10:00,0.269089
235038808,2024-10-12 19:10:00,1364.15
235009876,2024-10-12 19:10:00,2511.31
235038589,2024-10-12 19:10:00,705.28
235041021,2024-10-12 19:10:00,22183.3
235038367,2024-10-12 19:10:00,2219.51
235038878,2024-10-12 19:10:00,586.562
235010148,2024-10-12 19:10:00,8273.38
235039630,2024-10-12 19:10:00,0.021875
235054776,2024-10-12 19:10:00,12114.3
235038808,2024-10-12 19:15:00,8943.27
235009876,2024-10-12 19:15:00,1055.82
235038589,2024-10-12 19:15:00,891.181
235041021,2024-10-12 19:15:00,16389.5
235010468,2024-10-12 19:15:00,0.0594271
235038878,2024-10-12 19:15:00,1329.36
235010148,2024-10-12 19:15:00,9619.51
235039630,2024-10-12 19:15:00,0.02125
235054776,2024-10-12 19:15:00,8156.51
235038367,2024-10-12 19:15:00,9377.51
235010468,2024-10-12 19:20:00,0.0402344
235038808,2024-10-12 19:20:00,7110.98
235009876,2024-10-12 19:20:00,2262.49
235038589,2024-10-12 19:20:00,689.131
235041021,2024-10-12 19:20:00,11062.1
235038367,2024-10-12 19:20:00,733.152
235038878,2024-10-12 19:20:00,1047.63
235010148,2024-10-12 19:20:00,4711.33
235039630,2024-10-12 19:20:00,0.02125
235054776,2024-10-12 19:20:00,7497.18
235038808,2024-10-12 19:25:00,5613.65
235009876,2024-10-12 19:25:00,1589.13
235038589,2024-10-12 19:25:00,3651.49
235041021,2024-10-12 19:25:00,18352.7
235010468,2024-10-12 19:25:00,0.0839323
235038878,2024-10-12 19:25:00,7176.53
235010148,2024-10-12 19:25:00,4421.46
235039630,2024-10-12 19:25:00,0.021875
235054776,2024-10-12 19:25:00,35840.2
235038367,2024-10-12 19:25:00,36.8862
235038808,2024-10-12 19:30:00,3007.64
235009876,2024-10-12 19:30:00,1216.84
235038589,2024-10-12 19:30:00,21408.1
235041021,2024-10-12 19:30:00,16059.8
235010468,2024-10-12 19:30:00,0.037526
235038878,2024-10-12 19:30:00,22285.6
235010148,2024-10-12 19:30:00,12538.5
235039630,2024-10-12 19:30:00,0.02125
235054776,2024-10-12 19:30:00,30718.1
235038367,2024-10-12 19:30:00,453.96
235010468,2024-10-12 19:35:00,0.0925
235038808,2024-10-12 19:35:00,11892.1
235009876,2024-10-12 19:35:00,2565.2
235038589,2024-10-12 19:35:00,4573.22
235041021,2024-10-12 19:35:00,9658.64
235038367,2024-10-12 19:35:00,120.175
235010148,2024-10-12 19:35:00,3328.21
235039630,2024-10-12 19:35:00,0.021875
235054776,2024-10-12 19:35:00,30036.0
235038878,2024-10-12 19:35:00,2856.96
235038589,2024-10-12 19:40:00,5943.83
235010468,2024-10-12 19:40:00,0.0420052
235038808,2024-10-12 19:40:00,10367.8
235009876,2024-10-12 19:40:00,3112.11
235041021,2024-10-12 19:40:00,3966.22
235038367,2024-10-12 19:40:00,51.2444
235038878,2024-10-12 19:40:00,469.827
235010148,2024-10-12 19:40:00,23687.1
235039630,2024-10-12 19:40:00,0.02125
235054776,2024-10-12 19:40:00,47066.1
235010468,2024-10-12 19:45:00,0.0657552
235038808,2024-10-12 19:45:00,15201.0
235009876,2024-10-12 19:45:00,8751.57
235038589,2024-10-12 19:45:00,6852.4
235041021,2024-10-12 19:45:00,1630.61
235038878,2024-10-12 19:45:00,1772.88
235010148,2024-10-12 19:45:00,20099.8
235039630,2024-10-12 19:45:00,0.02
235054776,2024-10-12 19:45:00,27635.7
235038367,2024-10-12 19:45:00,3503.0
235038589,2024-10-12 19:50:00,3337.9
235010468,2024-10-12 19:50:00,0.0350781
235038808,2024-10-12 19:50:00,17388.0
235009876,2024-10-12 19:50:00,7425.94
235041021,2024-10-12 19:50:00,6895.02
235054776,2024-10-12 19:50:00,50102.4
235038878,2024-10-12 19:50:00,1527.8
235010148,2024-10-12 19:50:00,17444.5
235039630,2024-10-12 19:50:00,0.02125
235038367,2024-10-12 19:50:00,13740.6
235038589,2024-10-12 19:55:00,6058.7
235010468,2024-10-12 19:55:00,0.0455208
235038808,2024-10-12 19:55:00,8211.37
235009876,2024-10-12 19:55:00,627.389
235041021,2024-10-12 19:55:00,15373.3
235054776,2024-10-12 19:55:00,39411.3
235038878,2024-10-12 19:55:00,440.584
235010148,2024-10-12 19:55:00,2835.11
235039630,2024-10-12 19:55:00,0.021875
235038367,2024-10-12 19:55:00,16904.5
235010468,2024-10-12 20:00:00,29.8129
235038808,2024-10-12 20:00:00,21846.5
235009876,2024-10-12 20:00:00,68.3355
235038589,2024-10-12 20:00:00,4656.57
235041021,2024-10-12 20:00:00,32998.2
235038878,2024-10-12 20:00:00,4278.1
235010148,2024-10-12 20:00:00,5062.15
235039630,2024-10-12 20:00:00,0.02125
235054776,2024-10-12 20:00:00,55496.4
235038367,2024-10-12 20:00:00,10679.9
235038589,2024-10-12 20:05:00,2906.33
235010468,2024-10-12 20:05:00,11.2203
235038808,2024-10-12 20:05:00,23248.1
235009876,2024-10-12 20:05:00,757.612
235041021,2024-10-12 20:05:00,21939.2
235054776,2024-10-12 20:05:00,16137.7
235038878,2024-10-12 20:05:00,504.426
235039630,2024-10-12 20:05:00,0.021875
235038367,2024-10-12 20:05:00,1973.29
235010148,2024-10-12 20:05:00,2795.22
235054776,2024-10-12 20:10:00,17652.1
235039630,2024-10-12 20:10:00,0.021875
235010148,2024-10-12 20:10:00,7086.36
235038878,2024-10-12 20:10:00,2791.12
235041021,2024-10-12 20:10:00,2981.65
235038589,2024-10-12 20:10:00,7973.87
235009876,2024-10-12 20:10:00,3328.17
235038808,2024-10-12 20:10:00,15616.5
235010468,2024-10-12 20:10:00,476.001
235038367,2024-10-12 20:10:00,4953.71
235010468,2024-10-12 20:15:00,97.661
235038589,2024-10-12 20:15:00,1617.56
235038808,2024-10-12 20:15:00,9672.46
235009876,2024-10-12 20:15:00,3163.04
235041021,2024-10-12 20:15:00,6022.69
235038878,2024-10-12 20:15:00,3895.96
235010148,2024-10-12 20:15:00,8088.63
235039630,2024-10-12 20:15:00,0.02125
235054776,2024-10-12 20:15:00,42546.5
235038367,2024-10-12 20:15:00,539.805
235010468,2024-10-12 20:20:00,95.4209
235038808,2024-10-12 20:20:00,15568.6
235009876,2024-10-12 20:20:00,9731.42
235038589,2024-10-12 20:20:00,2036.08
235041021,2024-10-12 20:20:00,23337.8
235038367,2024-10-12 20:20:00,1006.51
235010148,2024-10-12 20:20:00,5699.78
235039630,2024-10-12 20:20:00,0.02125
235054776,2024-10-12 20:20:00,51554.6
235038878,2024-10-12 20:20:00,5446.04
235038589,2024-10-12 20:25:00,1686.96
235010468,2024-10-12 20:25:00,3151.11
235038808,2024-10-12 20:25:00,15548.3
235009876,2024-10-12 20:25:00,15902.6
235041021,2024-10-12 20:25:00,30126.0
235038367,2024-10-12 20:25:00,926.684
235038878,2024-10-12 20:25:00,11092.2
235010148,2024-10-12 20:25:00,15131.6
235039630,2024-10-12 20:25:00,0.021875
235054776,2024-10-12 20:25:00,60394.3
235010468,2024-10-12 20:30:00,9232.33
235038808,2024-10-12 20:30:00,255.801
235009876,2024-10-12 20:30:00,16242.5
235038589,2024-10-12 20:30:00,3343.84
235041021,2024-10-12 20:30:00,31289.6
235038878,2024-10-12 20:30:00,883.093
235010148,2024-10-12 20:30:00,31963.2
235039630,2024-10-12 20:30:00,0.02125
235054776,2024-10-12 20:30:00,89697.5
235038367,2024-10-12 20:30:00,2310.63
235038589,2024-10-12 20:35:00,560.87
235010468,2024-10-12 20:35:00,100.713
235038808,2024-10-12 20:35:00,1222.06
235009876,2024-10-12 20:35:00,2595.68
235041021,2024-10-12 20:35:00,11642.5
235038367,2024-10-12 20:35:00,660.35
235038878,2024-10-12 20:35:00,1151.04
235010148,2024-10-12 20:35:00,10195.8
235039630,2024-10-12 20:35:00,0.02125
235054776,2024-10-12 20:35:00,59445.1
235010468,2024-10-12 20:40:00,0.498411
235038808,2024-10-12 20:40:00,7523.68
235009876,2024-10-12 20:40:00,5881.62
235038589,2024-10-12 20:40:00,966.359
235041021,2024-10-12 20:40:00,24756.0
235038367,2024-10-12 20:40:00,26.2465
235038878,2024-10-12 20:40:00,395.117
235010148,2024-10-12 20:40:00,5648.31
235039630,2024-10-12 20:40:00,0.021875
235054776,2024-10-12 20:40:00,21119.5
235038808,2024-10-12 20:45:00,9195.1
235009876,2024-10-12 20:45:00,5373.11
235038589,2024-10-12 20:45:00,383.626
235041021,2024-10-12 20:45:00,23668.9
235010468,2024-10-12 20:45:00,0.0883854
235038878,2024-10-12 20:45:00,1502.1
235010148,2024-10-12 20:45:00,5915.06
235039630,2024-10-12 20:45:00,0.02125
235054776,2024-10-12 20:45:00,39523.1
235038367,2024-10-12 20:45:00,108.164
235010468,2024-10-12 20:50:00,4.50898
235038808,2024-10-12 20:50:00,10568.8
235009876,2024-10-12 20:50:00,9263.61
235038589,2024-10-12 20:50:00,18.9216
235041021,2024-10-12 20:50:00,29100.9
235038367,2024-10-12 20:50:00,177.997
235038878,2024-10-12 20:50:00,1743.93
235010148,2024-10-12 20:50:00,3419.39
235039630,2024-10-12 20:50:00,0.021875
235054776,2024-10-12 20:50:00,65573.2
235038808,2024-10-12 20:55:00,8001.79
235009876,2024-10-12 20:55:00,2015.69
235038589,2024-10-12 20:55:00,439.292
235041021,2024-10-12 20:55:00,23059.4
235010468,2024-10-12 20:55:00,0.0471875
235038878,2024-10-12 20:55:00,4899.02
235010148,2024-10-12 20:55:00,3972.19
235039630,2024-10-12 20:55:00,0.02125
235054776,2024-10-12 20:55:00,75149.8
235038367,2024-10-12 20:55:00,33.5681
235038808,2024-10-12 21:00:00,4681.5
235009876,2024-10-12 21:00:00,1869.95
235038589,2024-10-12 21:00:00,25.1851
235041021,2024-10-12 21:00:00,23214.2
235010468,2024-10-12 21:00:00,0.0507812
235038878,2024-10-12 21:00:00,1238.15
235010148,2024-10-12 21:00:00,2437.56
235039630,2024-10-12 21:00:00,0.02125
235054776,2024-10-12 21:00:00,48318.0
235038367,2024-10-12 21:00:00,1935.7
235010468,2024-10-12 21:05:00,0.0367708
235038808,2024-10-12 21:05:00,2745.31
235009876,2024-10-12 21:05:00,915.921
235038589,2024-10-12 21:05:00,296.05
235041021,2024-10-12 21:05:00,23292.8
235038367,2024-10-12 21:05:00,6727.29
235010148,2024-10-12 21:05:00,8900.01
235039630,2024-10-12 21:05:00,0.021875
235054776,2024-10-12 21:05:00,46708.8
235038878,2024-10-12 21:05:00,1140.7
235009876,2024-10-12 21:10:00,3502.42
235010468,2024-10-12 21:10:00,0.0490104
235038808,2024-10-12 21:10:00,7407.5
235038589,2024-10-12 21:10:00,11173.2
235041021,2024-10-12 21:10:00,9634.4
235038367,2024-10-12 21:10:00,3115.61
235038878,2024-10-12 21:10:00,88.0174
235010148,2024-10-12 21:10:00,17443.0
235039630,2024-10-12 21:10:00,0.021875
235054776,2024-10-12 21:10:00,17821.2
235010468,2024-10-12 21:15:00,0.0420573
235038808,2024-10-12 21:15:00,7040.25
235009876,2024-10-12 21:15:00,2928.27
235038589,2024-10-12 21:15:00,2456.55
235041021,2024-10-12 21:15:00,18206.8
235038367,2024-10-12 21:15:00,923.977
235038878,2024-10-12 21:15:00,2982.23
235010148,2024-10-12 21:15:00,4307.9
235039630,2024-10-12 21:15:00,0.02125
235054776,2024-10-12 21:15:00,21406.4
235010468,2024-10-12 21:20:00,0.0351042
235038808,2024-10-12 21:20:00,1441.89
235009876,2024-10-12 21:20:00,3610.59
235038589,2024-10-12 21:20:00,749.517
235041021,2024-10-12 21:20:00,18191.8
235038367,2024-10-12 21:20:00,63.0446
235038878,2024-10-12 21:20:00,447.03
235039630,2024-10-12 21:20:00,0.02125
235054776,2024-10-12 21:20:00,1450.26
235010148,2024-10-12 21:20:00,3624.98
235010468,2024-10-12 21:25:00,0.0316406
235054776,2024-10-12 21:25:00,10763.8
235039630,2024-10-12 21:25:00,0.02125
235010148,2024-10-12 21:25:00,2898.74
235038878,2024-10-12 21:25:00,15.8473
235038367,2024-10-12 21:25:00,38.7175
235041021,2024-10-12 21:25:00,24139.2
235038589,2024-10-12 21:25:00,5477.32
235009876,2024-10-12 21:25:00,7191.81
235038808,2024-10-12 21:25:00,1050.72
235038808,2024-10-12 21:30:00,1486.71
235010468,2024-10-12 21:30:00,0.108359
235038589,2024-10-12 21:30:00,2557.9
235041021,2024-10-12 21:30:00,31633.9
235009876,2024-10-12 21:30:00,2609.58
235038878,2024-10-12 21:30:00,86.5301
235010148,2024-10-12 21:30:00,19026.3
235038367,2024-10-12 21:30:00,249.429
235039630,2024-10-12 21:30:00,0.021875
235054776,2024-10-12 21:30:00,23862.4
235010468,2024-10-12 21:35:00,0.0629427
235038808,2024-10-12 21:35:00,379.263
235009876,2024-10-12 21:35:00,6276.2
235038589,2024-10-12 21:35:00,908.654
235041021,2024-10-12 21:35:00,28783.2
235038367,2024-10-12 21:35:00,460.577
235038878,2024-10-12 21:35:00,1183.33
235010148,2024-10-12 21:35:00,3654.57
235039630,2024-10-12 21:35:00,0.02125
235054776,2024-10-12 21:35:00,48091.6
235038808,2024-10-12 21:40:00,4141.44
235010468,2024-10-12 21:40:00,0.043776
235038589,2024-10-12 21:40:00,1901.07
235041021,2024-10-12 21:40:00,5558.45
235009876,2024-10-12 21:40:00,2704.28
235038878,2024-10-12 21:40:00,93.3379
235010148,2024-10-12 21:40:00,9160.73
235039630,2024-10-12 21:40:00,0.021875
235054776,2024-10-12 21:40:00,56916.6
235038367,2024-10-12 21:40:00,217.801
235010468,2024-10-12 21:45:00,0.0448177
235038808,2024-10-12 21:45:00,33.3328
235038589,2024-10-12 21:45:00,3202.22
235041021,2024-10-12 21:45:00,1871.22
235009876,2024-10-12 21:45:00,5123.8
235038878,2024-10-12 21:45:00,200.816
235010148,2024-10-12 21:45:00,21598.4
235039630,2024-10-12 21:45:00,0.021875
235054776,2024-10-12 21:45:00,84416.9
235038367,2024-10-12 21:45:00,1430.72
235010468,2024-10-12 21:50:00,0.0400481
235054776,2024-10-12 21:50:00,54669.3
235039630,2024-10-12 21:50:00,0.0196154
235010148,2024-10-12 21:50:00,18582.7
235038878,2024-10-12 21:50:00,1731.37
235038367,2024-10-12 21:50:00,887.056
235041021,2024-10-12 21:50:00,1554.72
235038589,2024-10-12 21:50:00,3582.65
235009876,2024-10-12 21:50:00,3718.24
235038808,2024-10-12 21:50:00,117.886
235009876,2024-10-12 21:55:00,5869.34
235038589,2024-10-12 21:55:00,3061.65
235010468,2024-10-12 21:55:00,0.0958333
235038808,2024-10-12 21:55:00,689.92
235041021,2024-10-12 21:55:00,1160.93
235038367,2024-10-12 21:55:00,3338.97
235038878,2024-10-12 21:55:00,2343.97
235010148,2024-10-12 21:55:00,18591.1
235039630,2024-10-12 21:55:00,0.02125
235054776,2024-10-12 21:55:00,44795.9
235010468,2024-10-12 22:00:00,2.85333
235038808,2024-10-12 22:00:00,29.4582
235009876,2024-10-12 22:00:00,6945.2
235038589,2024-10-12 22:00:00,5290.33
235041021,2024-10-12 22:00:00,3467.69
235038878,2024-10-12 22:00:00,2773.85
235010148,2024-10-12 22:00:00,38638.8
235039630,2024-10-12 22:00:00,0.021875
235054776,2024-10-12 22:00:00,42399.5
235038367,2024-10-12 22:00:00,1074.44
235038589,2024-10-12 22:05:00,1009.56
235010468,2024-10-12 22:05:00,0.484219
235038808,2024-10-12 22:05:00,54.1453
235009876,2024-10-12 22:05:00,3134.47
235041021,2024-10-12 22:05:00,8759.93
235054776,2024-10-12 22:05:00,12462.5
235038878,2024-10-12 22:05:00,3750.7
235010148,2024-10-12 22:05:00,30445.2
235039630,2024-10-12 22:05:00,0.02125
235038367,2024-10-12 22:05:00,4616.46
235038589,2024-10-12 22:10:00,2984.22
235010468,2024-10-12 22:10:00,0.272422
235038808,2024-10-12 22:10:00,28.0091
235009876,2024-10-12 22:10:00,2503.48
235041021,2024-10-12 22:10:00,6414.82
235054776,2024-10-12 22:10:00,22269.2
235038878,2024-10-12 22:10:00,4340.3
235010148,2024-10-12 22:10:00,34640.0
235039630,2024-10-12 22:10:00,0.018125
235038367,2024-10-12 22:10:00,9153.56
235010468,2024-10-12 22:15:00,0.638568
235038808,2024-10-12 22:15:00,55.8668
235009876,2024-10-12 22:15:00,18849.5
235038589,2024-10-12 22:15:00,2131.61
235041021,2024-10-12 22:15:00,24949.9
235038878,2024-10-12 22:15:00,3390.84
235010148,2024-10-12 22:15:00,41624.8
235039630,2024-10-12 22:15:00,0.02125
235054776,2024-10-12 22:15:00,37717.9
235038367,2024-10-12 22:15:00,5024.56
235038589,2024-10-12 22:20:00,4756.99
235010468,2024-10-12 22:20:00,0.360495
235038808,2024-10-12 22:20:00,3036.71
235009876,2024-10-12 22:20:00,5479.95
235041021,2024-10-12 22:20:00,8607.12
235054776,2024-10-12 22:20:00,48831.4
235038878,2024-10-12 22:20:00,1081.48
235039630,2024-10-12 22:20:00,0.02125
235038367,2024-10-12 22:20:00,457.714
235010148,2024-10-12 22:20:00,17697.6
235054776,2024-10-12 22:25:00,43572.8
235039630,2024-10-12 22:25:00,0.021875
235010148,2024-10-12 22:25:00,8436.64
235038878,2024-10-12 22:25:00,640.444
235041021,2024-10-12 22:25:00,6630.37
235038589,2024-10-12 22:25:00,31758.3
235009876,2024-10-12 22:25:00,1239.56
235038808,2024-10-12 22:25:00,57.9936
235010468,2024-10-12 22:25:00,0.448802
235038367,2024-10-12 22:25:00,34.1556
235010468,2024-10-12 22:30:00,1.14331
235038589,2024-10-12 22:30:00,2032.76
235038808,2024-10-12 22:30:00,392.405
235009876,2024-10-12 22:30:00,767.468
235041021,2024-10-12 22:30:00,4698.01
235038878,2024-10-12 22:30:00,1291.62
235010148,2024-10-12 22:30:00,13734.1
235039630,2024-10-12 22:30:00,0.02125
235054776,2024-10-12 22:30:00,25468.5
235038367,2024-10-12 22:30:00,19.4816
235010468,2024-10-12 22:35:00,0.397865
235038808,2024-10-12 22:35:00,3853.19
235009876,2024-10-12 22:35:00,628.26
235038589,2024-10-12 22:35:00,7428.02
235041021,2024-10-12 22:35:00,22311.9
235038367,2024-10-12 22:35:00,21.477
235010148,2024-10-12 22:35:00,16312.7
235039630,2024-10-12 22:35:00,0.02125
235054776,2024-10-12 22:35:00,36278.0
235038878,2024-10-12 22:35:00,5646.18
235038589,2024-10-12 22:40:00,999.51
235010468,2024-10-12 22:40:00,0.110547
235038808,2024-10-12 22:40:00,1279.01
235009876,2024-10-12 22:40:00,504.264
235041021,2024-10-12 22:40:00,2305.7
235038367,2024-10-12 22:40:00,19.187
235038878,2024-10-12 22:40:00,948.162
235010148,2024-10-12 22:40:00,7255.98
235039630,2024-10-12 22:40:00,0.02125
235054776,2024-10-12 22:40:00,17913.6
235010468,2024-10-12 22:45:00,0.0385677
235038808,2024-10-12 22:45:00,69.0452
235009876,2024-10-12 22:45:00,457.452
235038589,2024-10-12 22:45:00,3831.2
235041021,2024-10-12 22:45:00,4556.07
235038878,2024-10-12 22:45:00,1403.59
235010148,2024-10-12 22:45:00,4694.7
235039630,2024-10-12 22:45:00,0.02125
235054776,2024-10-12 22:45:00,28747.1
235038367,2024-10-12 22:45:00,24.6672
235038589,2024-10-12 22:50:00,9420.03
235010468,2024-10-12 22:50:00,0.0403125
235038808,2024-10-12 22:50:00,15526.2
235009876,2024-10-12 22:50:00,3455.6
235041021,2024-10-12 22:50:00,10486.6
235038367,2024-10-12 22:50:00,16.27
235038878,2024-10-12 22:50:00,463.414
235010148,2024-10-12 22:50:00,4009.67
235039630,2024-10-12 22:50:00,0.021875
235054776,2024-10-12 22:50:00,31905.2
235010468,2024-10-12 22:55:00,0.0682031
235038808,2024-10-12 22:55:00,3923.25
235009876,2024-10-12 22:55:00,160.942
235038589,2024-10-12 22:55:00,4198.25
235041021,2024-10-12 22:55:00,31900.7
235038367,2024-10-12 22:55:00,17.8067
235038878,2024-10-12 22:55:00,334.129
235010148,2024-10-12 22:55:00,1360.22
235039630,2024-10-12 22:55:00,0.021875
235054776,2024-10-12 22:55:00,51881.6
235038808,2024-10-12 23:00:00,236.019
235009876,2024-10-12 23:00:00,137.895
